name,pic,hashtag,name,deep_features
625a0fd3-159d-4ef3-aef8-ec6f1f4852e4.jpg,"tf.Tensor(
[[[ 0.34901965  0.43529415  0.45098042]
  [ 0.35686278  0.4431373   0.45882356]
  [ 0.3803922   0.4666667   0.48235297]
  ...
  [-0.01960784  0.19215691  0.41960788]
  [-0.01960784  0.19215691  0.4039216 ]
  [-0.02745098  0.18431377  0.39607847]]

 [[ 0.33333337  0.41960788  0.4666667 ]
  [ 0.32549024  0.41176474  0.45882356]
  [ 0.32549024  0.41176474  0.45882356]
  ...
  [-0.01960784  0.19215691  0.41960788]
  [-0.02745098  0.18431377  0.39607847]
  [-0.03529412  0.17647064  0.38823533]]

 [[ 0.3411765   0.427451    0.4431373 ]
  [ 0.3176471   0.39607847  0.4666667 ]
  [ 0.3176471   0.4039216   0.45098042]
  ...
  [-0.01960784  0.19215691  0.41960788]
  [-0.02745098  0.18431377  0.39607847]
  [-0.04313725  0.1686275   0.3803922 ]]

 ...

 [[ 0.254902    0.254902    0.27058828]
  [-0.8117647  -0.8117647  -0.79607844]
  [ 0.14509809  0.14509809  0.16078436]
  ...
  [ 0.58431375  0.6156863   0.6392157 ]
  [-0.5921569  -0.56078434 -0.5372549 ]
  [-0.05882353 -0.02745098 -0.00392157]]

 [[ 0.47450984  0.47450984  0.4901961 ]
  [-0.1607843  -0.1607843  -0.14509803]
  [-0.7490196  -0.7176471  -0.69411767]
  ...
  [ 0.22352946  0.254902    0.26274514]
  [-0.19999999 -0.17647058 -0.1372549 ]
  [-0.15294117 -0.12941176 -0.09019607]]

 [[ 0.62352943  0.62352943  0.6392157 ]
  [ 0.77254903  0.77254903  0.7882353 ]
  [-0.02745098  0.00392163  0.02745104]
  ...
  [-0.41960782 -0.38823527 -0.38039213]
  [ 0.05098045  0.07450986  0.11372554]
  [-0.0745098  -0.05098039 -0.01176471]]], shape=(160, 160, 3), dtype=float32)",cars,625a0fd3-159d-4ef3-aef8-ec6f1f4852e4.jpg,[0.        0.8741869 0.5174656 ... 0.        1.5132606 0.       ]
e8f3d896-9637-4d77-8934-42f280c1e8c4.jpg,"tf.Tensor(
[[[-0.8111275  -0.7173284  -0.74933827]
  [-0.8666667  -0.68531865 -0.7490196 ]
  [-0.8290441  -0.74213237 -0.78950983]
  ...
  [ 0.05882359  0.18431377  0.30980396]
  [ 0.04313731  0.1686275   0.28627455]
  [ 0.04313731  0.1686275   0.28627455]]

 [[-0.31573525 -0.46857843 -0.5802942 ]
  [-0.78134805 -0.6793873  -0.74806374]
  [-0.8597794  -0.67651963 -0.7559069 ]
  ...
  [ 0.05098045  0.17647064  0.30196083]
  [ 0.05098045  0.17647064  0.30196083]
  [ 0.05098045  0.17647064  0.30196083]]

 [[-0.33174017 -0.5246324  -0.58112746]
  [-0.50735295 -0.58431375 -0.6376226 ]
  [-0.8069853  -0.68786764 -0.7757353 ]
  ...
  [ 0.05882359  0.18431377  0.30980396]
  [ 0.05098045  0.17647064  0.30196083]
  [ 0.05098045  0.17647064  0.30196083]]

 ...

 [[-0.6392157  -0.6862745  -0.78039217]
  [-0.6156863  -0.6659314  -0.7584559 ]
  [-0.6        -0.6627451  -0.7490196 ]
  ...
  [-0.54509807 -0.6156863  -0.73333335]
  [-0.54509807 -0.6156863  -0.73333335]
  [-0.5294118  -0.6        -0.7176471 ]]

 [[-0.59120136 -0.6382602  -0.7323778 ]
  [-0.6489698  -0.69602865 -0.7901463 ]
  [-0.64705884 -0.70980394 -0.79607844]
  ...
  [-0.5764706  -0.64705884 -0.7647059 ]
  [-0.5764706  -0.64705884 -0.7647059 ]
  [-0.5686275  -0.6392157  -0.75686276]]

 [[-0.75686276 -0.78039217 -0.8980392 ]
  [-0.6734576  -0.7362027  -0.8381635 ]
  [-0.5996812  -0.6624263  -0.7643871 ]
  ...
  [-0.60784316 -0.6627451  -0.7882353 ]
  [-0.6        -0.654902   -0.78039217]
  [-0.60784316 -0.6627451  -0.7882353 ]]], shape=(160, 160, 3), dtype=float32)",cars,e8f3d896-9637-4d77-8934-42f280c1e8c4.jpg,[1.418544  0.5487015 0.        ... 0.        0.        1.6088655]
25a59615-e677-46c4-b697-dc84f39b8b32.jpg,"tf.Tensor(
[[[ 0.26369488  0.12251844  0.09114589]
  [ 0.26148903  0.12031255  0.08894   ]
  [ 0.27843142  0.12941182  0.09803927]
  ...
  [-0.59289217 -0.6791667  -0.69485295]
  [-0.13946077 -0.23357841 -0.23357841]
  [-0.06299019 -0.15710783 -0.15710783]]

 [[ 0.26274514  0.11372554  0.082353  ]
  [ 0.25281867  0.10379907  0.07242653]
  [ 0.28553927  0.13651966  0.10514711]
  ...
  [-0.03765318 -0.12392769 -0.15530023]
  [ 0.1097427   0.02346819  0.00778192]
  [-0.05021442 -0.14433211 -0.14433211]]

 [[ 0.26259196  0.09788609  0.07435668]
  [ 0.26982236  0.10511647  0.08158706]
  [ 0.26936278  0.12034319  0.08897065]
  ...
  [-0.6123162  -0.6985907  -0.7456495 ]
  [-0.57732844 -0.66360295 -0.6949755 ]
  [-0.63143384 -0.7255515  -0.7255515 ]]

 ...

 [[ 0.4628064   0.3530025   0.2510417 ]
  [ 0.7473346   0.6943934   0.59733456]
  [ 0.65101105  0.62748164  0.5098346 ]
  ...
  [ 0.39111522  0.29699758  0.18719368]
  [ 0.5269608   0.45637256  0.3387255 ]
  [ 0.5815564   0.49528188  0.3541054 ]]

 [[ 0.73918504  0.66075367  0.566636  ]
  [ 0.6109682   0.55802697  0.45116425]
  [ 0.75759804  0.69485295  0.59289217]
  ...
  [ 0.4322304   0.3224265   0.22046573]
  [ 0.533364    0.42356008  0.3215993 ]
  [ 0.5585478   0.46443015  0.35462624]]

 [[ 0.6257966   0.5630515   0.46109074]
  [ 0.52022064  0.48786765  0.3731618 ]
  [ 0.7102635   0.6570159   0.5503064 ]
  ...
  [ 0.4064645   0.29666057  0.1946998 ]
  [ 0.51118267  0.40137872  0.29941794]
  [ 0.40707725  0.3129596   0.20315568]]], shape=(160, 160, 3), dtype=float32)",cars,25a59615-e677-46c4-b697-dc84f39b8b32.jpg,[0.31953126 2.357375   1.6924509  ... 0.         0.43124595 0.17125587]
551b17ae-eac6-4c75-beff-3c6b9265ea7f.jpg,"tf.Tensor(
[[[-0.7646569  -0.78428924 -0.90203434]
  [-0.75301474 -0.7451716  -0.8549755 ]
  [-0.70230395 -0.7689461  -0.87080884]
  ...
  [-0.84318626 -0.827451   -0.89414215]
  [-0.84313726 -0.8666667  -0.92156863]
  [-0.83139706 -0.85492647 -0.9098284 ]]

 [[-0.50500005 -0.6264952  -0.79889715]
  [-0.45703423 -0.61730385 -0.8289215 ]
  [-0.36632344 -0.5856372  -0.7935539 ]
  ...
  [-0.7439952  -0.77522063 -0.90825987]
  [-0.81575984 -0.83928925 -0.8941912 ]
  [-0.7842402  -0.8077696  -0.86267155]]

 [[-0.7639706  -0.779902   -0.8352941 ]
  [-0.6104167  -0.7009804  -0.8234069 ]
  [-0.19448528 -0.50894606 -0.6384804 ]
  ...
  [-0.32781863 -0.39056373 -0.6807598 ]
  [-0.79607844 -0.8234069  -0.8935049 ]
  [-0.827451   -0.8509804  -0.90588236]]

 ...

 [[-0.7176471  -0.79632354 -0.83958334]
  [-0.6356618  -0.7414216  -0.8079657 ]
  [-0.7454657  -0.8276961  -0.8509804 ]
  ...
  [-0.88615197 -0.89375    -0.8742647 ]
  [-0.8550245  -0.88639706 -0.88615197]
  [-0.827451   -0.86286765 -0.88639706]]

 [[-0.78838277 -0.827451   -0.8234557 ]
  [-0.78838277 -0.82360315 -0.83914196]
  [-0.82360315 -0.8469851  -0.84683764]
  ...
  [-0.8705145  -0.8862008  -0.87835765]
  [-0.85482824 -0.8862008  -0.87835765]
  [-0.79607844 -0.85882354 -0.8745098 ]]

 [[-0.7450248  -0.81566185 -0.8313481 ]
  [-0.7607111  -0.8078187  -0.8470833 ]
  [-0.73718166 -0.81955904 -0.84313726]
  ...
  [-0.7842893  -0.8274022  -0.83924013]
  [-0.81566185 -0.8470344  -0.83919126]
  [-0.7882353  -0.8509804  -0.8666667 ]]], shape=(160, 160, 3), dtype=float32)",cars,551b17ae-eac6-4c75-beff-3c6b9265ea7f.jpg,[0.8823853  0.         0.22172098 ... 0.         0.07104881 0.        ]
938839ab-fd0c-460e-8a1e-e6b43c39158f.jpg,"tf.Tensor(
[[[ 0.84705883  0.7921569   0.7294118 ]
  [-0.1990196  -0.25392157 -0.31666666]
  [-0.10196077 -0.14117646 -0.18823528]
  ...
  [ 0.4431373   0.38823533  0.30980396]
  [ 0.45784318  0.42647064  0.34019613]
  [ 0.3892157   0.35784316  0.27156866]]

 [[ 0.1313726   0.07647064  0.01372551]
  [ 0.18137255  0.1264706   0.0637255 ]
  [ 0.8147059   0.75980395  0.71274513]
  ...
  [ 0.25000003  0.19509807  0.13235298]
  [ 0.6147059   0.5441177   0.47352946]
  [ 0.49901962  0.43823534  0.36274514]]

 [[ 0.77254903  0.7176471   0.654902  ]
  [ 0.83235294  0.777451    0.7147059 ]
  [ 0.89607847  0.8411765   0.7941177 ]
  ...
  [-0.3872549  -0.44215685 -0.50490195]
  [ 0.6745098   0.6039216   0.53333336]
  [ 0.51862746  0.44803923  0.377451  ]]

 ...

 [[ 0.6         0.5294118   0.47450984]
  [ 0.64705884  0.5764706   0.52156866]
  [ 0.6156863   0.54509807  0.4901961 ]
  ...
  [-0.60784316 -0.6156863  -0.64705884]
  [-0.58137256 -0.5833334  -0.6254902 ]
  [-0.6813726  -0.70980394 -0.78039217]]

 [[ 0.6362745   0.5656863   0.5107843 ]
  [ 0.6264706   0.5558824   0.50098044]
  [ 0.61078435  0.5401961   0.48529416]
  ...
  [-0.5539216  -0.59313726 -0.6401961 ]
  [-0.532353   -0.5558824  -0.61078435]
  [-0.57843137 -0.6019608  -0.65686274]]

 [[ 0.4901961   0.41960788  0.36470592]
  [ 0.58431375  0.5137255   0.45882356]
  [ 0.6294118   0.5588236   0.5039216 ]
  ...
  [-0.65882355 -0.65882355 -0.72156864]
  [-0.5392157  -0.5627451  -0.6019608 ]
  [-0.57058823 -0.59411764 -0.6333333 ]]], shape=(160, 160, 3), dtype=float32)",cars,938839ab-fd0c-460e-8a1e-e6b43c39158f.jpg,[0.9291978  0.54012597 0.01723953 ... 0.         0.861985   0.32752132]
8ac67fb6-9b61-4a80-9a99-7c5161dace12.jpg,"tf.Tensor(
[[[ 0.99215686  0.99215686  0.9137255 ]
  [ 0.99215686  1.          0.8901961 ]
  [ 1.          1.          0.92156863]
  ...
  [-0.7882353  -0.81960785 -0.90588236]
  [-0.77254903 -0.8039216  -0.8901961 ]
  [-0.77254903 -0.8039216  -0.8901961 ]]

 [[ 0.9764706   0.9891422   0.8334804 ]
  [ 0.9873284   0.9873284   0.9028677 ]
  [ 0.9764706   0.98129904  0.8775245 ]
  ...
  [-0.77254903 -0.8039216  -0.8901961 ]
  [-0.7647059  -0.79607844 -0.88235295]
  [-0.75686276 -0.7882353  -0.8745098 ]]

 [[ 0.9843137   1.          0.8117647 ]
  [ 0.99718136  0.99718136  0.91875   ]
  [ 1.          1.          0.9115196 ]
  ...
  [-0.7647059  -0.79607844 -0.88235295]
  [-0.77254903 -0.8039216  -0.8745098 ]
  [-0.7753677  -0.8067402  -0.87732846]]

 ...

 [[ 0.99215686  0.99215686  0.99215686]
  [ 0.99215686  0.99215686  0.99215686]
  [ 0.99215686  0.99215686  0.99215686]
  ...
  [ 0.79607844  0.69411767  0.4431373 ]
  [ 0.7832108   0.66556376  0.43811277]
  [ 0.75686276  0.6392157   0.41176474]]

 [[ 0.99215686  0.99215686  0.99215686]
  [ 0.9843137   0.9843137   0.9843137 ]
  [ 0.9843137   0.9843137   0.9843137 ]
  ...
  [ 0.7882353   0.6862745   0.43529415]
  [ 0.78039217  0.6627451   0.43529415]
  [ 0.7647059   0.64705884  0.41960788]]

 [[ 0.99215686  0.99215686  0.99215686]
  [ 0.99316216  0.99316216  0.99316216]
  [ 0.985319    0.985319    0.985319  ]
  ...
  [ 0.8039216   0.69411767  0.4666667 ]
  [ 0.78039217  0.67058825  0.4431373 ]
  [ 0.78039217  0.67058825  0.4431373 ]]], shape=(160, 160, 3), dtype=float32)",cars,8ac67fb6-9b61-4a80-9a99-7c5161dace12.jpg,[1.0291104  0.9783423  0.         ... 0.05472923 1.2134104  0.        ]
d35aa30e-48b5-4682-ac98-e66ab746985e.jpg,"tf.Tensor(
[[[-0.9980981  -0.9902745  -0.5083137 ]
  [-0.928902   -0.8441961  -0.86733335]
  [-0.6108824  -0.50892156 -0.6481373 ]
  ...
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]]

 [[-0.9980981  -0.97456867 -0.73396087]
  [-0.62278426 -0.529843   -0.61690193]
  [-0.83450985 -0.7612746  -0.8988235 ]
  ...
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]
  [ 1.          1.          1.        ]]

 [[-0.8901961  -0.7904902  -0.83392155]
  [-0.689902   -0.59578437 -0.7659804 ]
  [-0.7083333  -0.64509803 -0.8098039 ]
  ...
  [ 1.          1.          1.        ]
  [ 0.9843137   1.          0.9764706 ]
  [ 0.9726472   0.9726472   0.9569609 ]]

 ...

 [[ 0.46725494  0.47509807  0.51431376]
  [ 0.24901965  0.23647064  0.31421572]
  [ 0.35931376  0.3181373   0.39754906]
  ...
  [ 0.25588238  0.22058828  0.17156868]
  [ 0.2652952   0.2652952   0.20255011]
  [ 0.04735137  0.02382196 -0.03108006]]

 [[ 0.19106257  0.18870926  0.2706706 ]
  [ 0.28443164  0.23501948  0.3149805 ]
  [ 0.37696153  0.3573537   0.4671576 ]
  ...
  [ 0.12185998  0.08264428  0.03558546]
  [ 0.3730344   0.3491519   0.28109354]
  [-0.26582843 -0.3207304  -0.38112214]]

 [[ 0.2504282   0.19552624  0.25789842]
  [ 0.32136396  0.30646276  0.34450084]
  [ 0.22136858  0.22136858  0.23646604]
  ...
  [ 0.15067646  0.08793136  0.06440194]
  [ 0.02019852 -0.04254662 -0.06607603]
  [ 0.11965726  0.04122589  0.02553961]]], shape=(160, 160, 3), dtype=float32)",cars,d35aa30e-48b5-4682-ac98-e66ab746985e.jpg,[0.7439991  0.38216004 0.61087775 ... 0.         1.5178143  0.        ]
b0d464c6-e6eb-4c52-a115-691ec749200e.jpg,"tf.Tensor(
[[[-0.3813725  -0.26372546 -0.28725487]
  [-0.35392156 -0.2362745  -0.25980392]
  [-0.3427696  -0.22512254 -0.24865195]
  ...
  [-0.09705882 -0.04215686 -0.10490195]
  [-0.05098039  0.00392163 -0.05882353]
  [-0.02549019  0.05294123 -0.01764706]]

 [[-0.34117645 -0.2235294  -0.24705881]
  [-0.3333333  -0.21568626 -0.23921567]
  [-0.32549018 -0.20784312 -0.23137254]
  ...
  [-0.0745098  -0.01960784 -0.08235294]
  [-0.04803921  0.0068628  -0.05588235]
  [-0.03431372  0.0441177  -0.02647059]]

 [[-0.3362745  -0.21862744 -0.24215685]
  [-0.3333333  -0.21568626 -0.23921567]
  [-0.34215686 -0.22450979 -0.2480392 ]
  ...
  [-0.06666666 -0.01176471 -0.0745098 ]
  [-0.04313725  0.01176476 -0.05098039]
  [-0.02745098  0.02745104 -0.03529412]]

 ...

 [[-0.6784314  -0.6862745  -0.64705884]
  [-0.6952206  -0.7030637  -0.66384804]
  [-0.7019608  -0.70980394 -0.6627451 ]
  ...
  [-0.24117646 -0.23333332 -0.28039214]
  [-0.21568626 -0.20784312 -0.25490195]
  [-0.21213233 -0.2042892  -0.2670343 ]]

 [[-0.6284314  -0.6362745  -0.59705883]
  [-0.6428922  -0.6507353  -0.61151963]
  [-0.71482843 -0.72267157 -0.67561275]
  ...
  [-0.25490195 -0.24705881 -0.29411763]
  [-0.21397057 -0.20612743 -0.25318626]
  [-0.25392154 -0.24607842 -0.29313722]]

 [[-0.6303922  -0.63823533 -0.59901965]
  [-0.6555147  -0.66335785 -0.62414217]
  [-0.66862744 -0.6764706  -0.62941176]
  ...
  [-0.21372548 -0.20588234 -0.25294116]
  [-0.2574755  -0.2182598  -0.27316177]
  [-0.28529412 -0.26960784 -0.30882353]]], shape=(160, 160, 3), dtype=float32)",cars,b0d464c6-e6eb-4c52-a115-691ec749200e.jpg,[0.         1.1000147  0.         ... 0.02715155 2.864525   0.44451812]
94801aa2-d9b6-4bc3-b234-61adc83be084.jpg,"tf.Tensor(
[[[-0.6784314  -0.77254903 -0.69411767]
  [-0.6784314  -0.77254903 -0.69411767]
  [-0.6784314  -0.77254903 -0.69411767]
  ...
  [-0.05593137 -0.22063723 -0.38534313]
  [-0.01960784 -0.20784312 -0.41176468]
  [-0.00769549 -0.19999981 -0.43906802]]

 [[-0.6784314  -0.77254903 -0.69411767]
  [-0.6784314  -0.77254903 -0.69411767]
  [-0.6784314  -0.77254903 -0.69411767]
  ...
  [-0.06348039 -0.22818626 -0.39289212]
  [-0.02587619 -0.21411148 -0.41803303]
  [-0.00392157 -0.19999999 -0.4352941 ]]

 [[-0.6784314  -0.77254903 -0.69411767]
  [-0.6784314  -0.77254903 -0.69411767]
  [-0.6784314  -0.77254903 -0.69411767]
  ...
  [-0.07757352 -0.2235294  -0.39448527]
  [-0.01176471 -0.19999999 -0.40392154]
  [ 0.00353832 -0.20542347 -0.43331766]]

 ...

 [[-0.9843137  -1.         -0.9764706 ]
  [-0.9843137  -1.         -0.9764706 ]
  [-0.9843137  -1.         -0.9764706 ]
  ...
  [-0.9843137  -1.         -0.9764706 ]
  [-0.9843137  -1.         -0.9764706 ]
  [-0.9843137  -1.         -0.9764706 ]]

 [[-0.9843137  -1.         -0.9764706 ]
  [-0.9843137  -1.         -0.9764706 ]
  [-0.9843137  -1.         -0.9764706 ]
  ...
  [-0.9843137  -1.         -0.9764706 ]
  [-0.9843137  -1.         -0.9764706 ]
  [-0.9843137  -1.         -0.9764706 ]]

 [[-0.9843137  -1.         -0.9764706 ]
  [-0.9843137  -1.         -0.9764706 ]
  [-0.9843137  -1.         -0.9764706 ]
  ...
  [-0.9843137  -1.         -0.9764706 ]
  [-0.9843137  -1.         -0.9764706 ]
  [-0.9843137  -1.         -0.9764706 ]]], shape=(160, 160, 3), dtype=float32)",cars,94801aa2-d9b6-4bc3-b234-61adc83be084.jpg,[0.         0.8066746  0.47442877 ... 0.         1.868761   0.        ]
257611fd-e149-48c3-a781-7426bd6c81d7.jpg,"tf.Tensor(
[[[0.90588236 0.90588236 0.90588236]
  [0.90588236 0.90588236 0.90588236]
  [0.90588236 0.90588236 0.90588236]
  ...
  [0.94509804 0.94509804 0.9607843 ]
  [0.9529412  0.9529412  0.96862745]
  [0.9529412  0.94509804 0.9843137 ]]

 [[0.90588236 0.90588236 0.90588236]
  [0.90588236 0.90588236 0.90588236]
  [0.90588236 0.90588236 0.90588236]
  ...
  [0.9529412  0.9529412  0.96862745]
  [0.9529412  0.9529412  0.96862745]
  [0.9529412  0.94509804 0.9843137 ]]

 [[0.90588236 0.90588236 0.90588236]
  [0.90588236 0.90588236 0.90588236]
  [0.90588236 0.90588236 0.90588236]
  ...
  [0.9529412  0.94509804 0.9843137 ]
  [0.9529412  0.94509804 0.9843137 ]
  [0.9529412  0.94509804 0.9843137 ]]

 ...

 [[0.92058825 0.74803925 0.45784318]
  [0.8980392  0.7254902  0.40980396]
  [0.8666667  0.7147059  0.40980396]
  ...
  [0.9529412  0.9529412  0.9529412 ]
  [0.9529412  0.9529412  0.9529412 ]
  [0.9529412  0.9529412  0.9529412 ]]

 [[0.90882355 0.73627454 0.44607848]
  [0.88235295 0.70980394 0.3941177 ]
  [0.86960787 0.71274513 0.43431374]
  ...
  [0.9529412  0.9529412  0.9529412 ]
  [0.9529412  0.9529412  0.9529412 ]
  [0.9529412  0.9529412  0.9529412 ]]

 [[0.8990196  0.74215686 0.46764708]
  [0.88235295 0.73039216 0.42549023]
  [0.8745098  0.7176471  0.427451  ]
  ...
  [0.9529412  0.9529412  0.9529412 ]
  [0.9529412  0.9529412  0.9529412 ]
  [0.9529412  0.9529412  0.9529412 ]]], shape=(160, 160, 3), dtype=float32)",cars,257611fd-e149-48c3-a781-7426bd6c81d7.jpg,[0.         0.         0.45568907 ... 0.25761902 0.17472719 0.        ]
bd6ddbc2-7b43-4645-a650-9cb7c5b74d4e.jpg,"tf.Tensor(
[[[0.4519363  0.4284069  0.35781866]
  [0.45098042 0.427451   0.35686278]
  [0.46647063 0.44294122 0.372353  ]
  ...
  [0.5921569  0.5686275  0.5294118 ]
  [0.5921569  0.5686275  0.5294118 ]
  [0.5921569  0.5686275  0.5137255 ]]

 [[0.45156866 0.42803925 0.35745102]
  [0.45156866 0.42803925 0.35745102]
  [0.45156866 0.42803925 0.35745102]
  ...
  [0.5921569  0.5686275  0.5294118 ]
  [0.5923775  0.5688481  0.5296324 ]
  [0.5921569  0.5686275  0.5137255 ]]

 [[0.45098042 0.427451   0.35686278]
  [0.45098042 0.427451   0.35686278]
  [0.4666667  0.4431373  0.37254906]
  ...
  [0.5921569  0.5686275  0.5294118 ]
  [0.5950981  0.57156867 0.532353  ]
  [0.5921569  0.5686275  0.5137255 ]]

 ...

 [[0.8509804  0.827451   0.75686276]
  [0.8509804  0.827451   0.75686276]
  [0.8509804  0.827451   0.75686276]
  ...
  [0.8980392  0.81960785 0.8039216 ]
  [0.8980392  0.81960785 0.8039216 ]
  [0.8666667  0.84313726 0.8039216 ]]

 [[0.8509804  0.827451   0.75686276]
  [0.8509804  0.827451   0.75686276]
  [0.8509804  0.827451   0.75686276]
  ...
  [0.9052945  0.8268631  0.81117684]
  [0.9052945  0.8268631  0.81117684]
  [0.8890204  0.8280389  0.8039216 ]]

 [[0.8509804  0.827451   0.75686276]
  [0.8509804  0.827451   0.75686276]
  [0.8509804  0.827451   0.75686276]
  ...
  [0.90588236 0.827451   0.8117647 ]
  [0.90588236 0.827451   0.8117647 ]
  [0.8980392  0.81960785 0.8039216 ]]], shape=(160, 160, 3), dtype=float32)",cars,bd6ddbc2-7b43-4645-a650-9cb7c5b74d4e.jpg,[0.         0.0209716  0.38562402 ... 0.43350044 1.9419981  0.        ]
cd38bd07-069e-44a2-9299-b1044d58d81e.jpg,"tf.Tensor(
[[[-0.616296   -0.7192034  -0.77714765]
  [-0.6095129  -0.6908854  -0.87814033]
  [-0.49187806 -0.5596263  -0.826633  ]
  ...
  [-0.5686214  -0.2942126  -0.4824479 ]
  [-0.3762745  -0.20815256 -0.43817398]
  [-0.42349264 -0.29570156 -0.5081434 ]]

 [[-0.60921574 -0.68602943 -0.77899516]
  [-0.42684433 -0.4879718  -0.6622794 ]
  [-0.48284924 -0.54478556 -0.6985754 ]
  ...
  [-0.61724263 -0.3584191  -0.5068321 ]
  [-0.28126526 -0.167166   -0.3472548 ]
  [-0.30355698 -0.3146354  -0.4706893 ]]

 [[-0.676057   -0.73095894 -0.8716912 ]
  [-0.6807905  -0.73325676 -0.88874084]
  [-0.648652   -0.68435967 -0.7979473 ]
  ...
  [-0.60784316 -0.36470586 -0.4823529 ]
  [-0.40476406 -0.33278185 -0.46636027]
  [-0.2508272  -0.40098035 -0.49439338]]

 ...

 [[ 0.25024515  0.2816177   0.28946084]
  [ 0.3275889   0.35896143  0.36680457]
  [ 0.38569245  0.39353558  0.40922186]
  ...
  [ 0.18198535  0.18198535  0.24473044]
  [ 0.42189035  0.42189035  0.48463544]
  [ 0.49474573  0.47905946  0.58102024]]

 [[ 0.14015676  0.1479999   0.10878421]
  [ 0.24645211  0.27782464  0.2699815 ]
  [ 0.5094813   0.54085386  0.548697  ]
  ...
  [-0.35350543 -0.32997602 -0.2593878 ]
  [ 0.4036406   0.42717     0.49775824]
  [ 0.5693663   0.5693663   0.64779764]]

 [[ 0.42691538  0.46532252  0.41853324]
  [ 0.44837955  0.4644027   0.45655957]
  [ 0.4461326   0.47750515  0.48534828]
  ...
  [-0.5053668  -0.4818374  -0.41124916]
  [-0.02732986 -0.00380043  0.06678783]
  [ 0.5478575   0.5478575   0.6262889 ]]], shape=(160, 160, 3), dtype=float32)",cars,cd38bd07-069e-44a2-9299-b1044d58d81e.jpg,[0.         0.         0.18756233 ... 0.11588877 0.11914713 0.        ]
6d439c93-1897-4160-b647-bf7661c2eff5.jpg,"tf.Tensor(
[[[ 0.64705884  0.7254902   0.7176471 ]
  [ 0.6264706   0.7490196   0.7254902 ]
  [ 0.6297182   0.7380821   0.7019608 ]
  ...
  [-0.203462   -0.27735907 -0.39289215]
  [-0.28229165 -0.23259802 -0.35416663]
  [-0.495435   -0.39371932 -0.62564343]]

 [[ 0.6363664   0.73269     0.7162684 ]
  [ 0.6313726   0.7468137   0.72401965]
  [ 0.6392157   0.73333335  0.7019608 ]
  ...
  [-0.26452205 -0.11354162 -0.340962  ]
  [-0.3940257  -0.3130821  -0.43048406]
  [-0.47977936 -0.39341295 -0.5199142 ]]

 [[ 0.6009804   0.7264706   0.7029412 ]
  [ 0.6313726   0.7254902   0.70980394]
  [ 0.6392157   0.73333335  0.7019608 ]
  ...
  [-0.5349571  -0.2703125  -0.5673407 ]
  [-0.45398283 -0.34856004 -0.4498774 ]
  [-0.5624081  -0.4594669  -0.67025125]]

 ...

 [[-0.6556066  -0.5850184  -0.6242341 ]
  [-0.45695463 -0.3608762  -0.412837  ]
  [-0.3950061  -0.32441786 -0.36363354]
  ...
  [-0.45       -0.4343137  -0.5313113 ]
  [-0.39332107 -0.3776348  -0.4874387 ]
  [-0.45220587 -0.46789214 -0.56985295]]

 [[-0.475337   -0.35768995 -0.4125919 ]
  [-0.420098   -0.30245095 -0.3573529 ]
  [-0.30664828 -0.22037376 -0.2517463 ]
  ...
  [-0.49077818 -0.5064645  -0.60842526]
  [-0.3217218  -0.31387866 -0.42368257]
  [-0.2611213  -0.2768076  -0.37876838]]

 [[-0.6681373  -0.55049026 -0.58970594]
  [-0.44534314 -0.32769608 -0.36691177]
  [-0.47429535 -0.38802078 -0.41939333]
  ...
  [-0.2139093  -0.22959557 -0.33155638]
  [-0.6071998  -0.59935665 -0.70916057]
  [-0.5595282  -0.5752145  -0.6771753 ]]], shape=(160, 160, 3), dtype=float32)",cars,6d439c93-1897-4160-b647-bf7661c2eff5.jpg,[0.72147375 0.4557898  0.44077972 ... 0.         0.90748274 0.13470595]
